Dictionary,Ruleset,K1,K2,Total variants
all_dict/cities.dic,../../rules/rcap/wORD_day_mon_year.rule,0.0000000000000000,0.0000000000000000,2288004600
all_dict/cities.dic,../../rules/rcap/wORD_dd.rule,0.0000000000000000,0.0000000000000000,12301100
all_dict/cities.dic,../../rules/rcap/wORD_dd_2sc.rule,0.0000000000000000,0.0000000000000000,86107700
all_dict/cities.dic,../../rules/rcap/wORD_dd_age.rule,0.0000000000000000,0.0000000000000000,137649309
all_dict/cities.dic,../../rules/rcap/wORD_dd_age_sc.rule,0.0000000000000000,0.0000000000000000,825895854
all_dict/cities.dic,../../rules/rcap/wORD_dd_sc.rule,0.0000000000000000,0.0000000000000000,86107700
all_dict/cities.dic,../../rules/rcap/wORD_ddd.rule,0.0000000000000000,0.0000000000000000,123011000
all_dict/cities.dic,../../rules/rcap/wORD_ddd_sc.rule,0.0000000000000000,0.0000000000000000,861077000
all_dict/cities.dic,../../rules/rcap/wORD_dddd.rule,0.0000000000000000,0.0000000000000000,1230110000
all_dict/cities.dic,../../rules/rcap/wORD_mon_dd.rule,0.0000000000000000,0.0000000000000000,159914300
all_dict/cities.dic,../../rules/rcap/wORD_mon_dd_sc.rule,0.0000000000000000,0.0000000000000000,959485800
all_dict/cities.dic,../../rules/rcap/wORD_pd.rule,0.0000000000000000,0.0000000000000000,8364748
all_dict/cities.dic,../../rules/rcap/wORD_sc_dd.rule,0.0000000000000000,0.0000000000000000,73806600
all_dict/cities.dic,../../rules/rcap/wORD_sc_year.rule,0.0000000000000000,0.0000000000000000,59045280
all_dict/cities.dic,../../rules/rcap/wORD_year.rule,0.0000000000000000,0.0000000000000000,15991430
all_dict/cities.dic,../../rules/rcap/wORD_year_mon.rule,0.0000000000000000,0.0000000000000000,118090560
all_dict/cities.dic,../../rules/rcap/wORD_year_sc.rule,0.0000000000000000,0.0000000000000000,526487080
all_dict/cities.dic,../../rules/rcap/year_sc_wORD.rule,0.0000000000000000,0.0000000000000000,79957150
all_dict/cities.dic,../../rules/rcap/year_wORD.rule,0.0000000000000000,0.0000000000000000,15991430
all_dict/cities.dic,../../rules/rcap/year_wORD_sc.rule,0.0000000000000000,0.0000000000000000,63965720
all_dict/doubled.dict,../../rules/rcap/1-0_sc_wORD.rule,0.0000000000000000,0.0000000000000000,29788
all_dict/doubled.dict,../../rules/rcap/1-0_wORD.rule,0.0000000000000000,0.0000000000000000,6770
all_dict/doubled.dict,../../rules/rcap/d_sc_wORD.rule,0.0000000000000000,0.0000000000000000,33850
all_dict/doubled.dict,../../rules/rcap/d_wORD.rule,0.0000000000000000,0.0000000000000000,6770
all_dict/doubled.dict,../../rules/rcap/day_cc_wORD.rule,0.0000000000000000,0.0000000000000000,20987
all_dict/doubled.dict,../../rules/rcap/day_dd_wORD.rule,0.0000000000000000,0.0000000000000000,2098700
all_dict/doubled.dict,../../rules/rcap/day_mon_dd_wORD.rule,0.0000000000000000,0.0000000000000000,24726748
all_dict/doubled.dict,../../rules/rcap/day_wORD.rule,0.0000000000000000,0.0000000000000000,20987
all_dict/doubled.dict,../../rules/rcap/day_wORD_dd.rule,0.0000000000000000,0.0000000000000000,2098700
all_dict/doubled.dict,../../rules/rcap/day_wORD_sc.rule,0.0000000000000000,0.0000000000000000,104935
all_dict/doubled.dict,../../rules/rcap/day_wORD_year.rule,0.0000000000000000,0.0000000000000000,3479780
all_dict/doubled.dict,../../rules/rcap/dd_wORD.rule,0.0000000000000000,0.0000000000000000,67700
all_dict/doubled.dict,../../rules/rcap/ddd_wORD.rule,0.0000000000000000,0.0000000000000000,677000
all_dict/doubled.dict,../../rules/rcap/dddd_wORD.rule,0.0000000000000000,0.0000000000000000,6770000
all_dict/doubled.dict,../../rules/rcap/sc_dd_wORD.rule,0.0000000000000000,0.0000000000000000,338500
all_dict/doubled.dict,../../rules/rcap/sc_dddd_wORD.rule,0.0000000000000000,0.0000000000000000,33850000
all_dict/doubled.dict,../../rules/rcap/sc_wORD_d.rule,0.0000000000000000,0.0000000000000000,27080
all_dict/doubled.dict,../../rules/rcap/sc_wORD_dd_mon_sc.rule,0.0000000000000000,0.0000000000000000,3520400
all_dict/doubled.dict,../../rules/rcap/sc_wORD_dd_sc.rule,0.0000000000000000,0.0000000000000000,270800
all_dict/doubled.dict,../../rules/rcap/sc_wORD_mon_day_sc.rule,0.0000000000000000,0.0000000000000000,1126528
all_dict/doubled.dict,../../rules/rcap/sc_wORD_year.rule,0.0000000000000000,0.0000000000000000,352040
all_dict/doubled.dict,../../rules/rcap/sc_wORD_year_sc.rule,0.0000000000000000,0.0000000000000000,352040
all_dict/doubled.dict,../../rules/rcap/sc_year_wORD.rule,0.0000000000000000,0.0000000000000000,440050
all_dict/doubled.dict,../../rules/rcap/wORD_2sc_dd.rule,0.0000000000000000,0.0000000000000000,473900
all_dict/doubled.dict,../../rules/rcap/wORD_day_dd_mon.rule,0.0000000000000000,0.0000000000000000,28162523
all_dict/doubled.dict,../../rules/rcap/wORD_day_mon.rule,0.0000000000000000,0.0000000000000000,282309
all_dict/doubled.dict,../../rules/rcap/wORD_day_mon_dd.rule,0.0000000000000000,0.0000000000000000,24726748
all_dict/doubled.dict,../../rules/rcap/wORD_day_mon_sc.rule,0.0000000000000000,0.0000000000000000,1693854
all_dict/doubled.dict,../../rules/rcap/wORD_day_mon_year.rule,0.0000000000000000,0.0000000000000000,12592200
all_dict/doubled.dict,../../rules/rcap/wORD_dd.rule,0.0000000000000000,0.0000000000000000,67700
all_dict/doubled.dict,../../rules/rcap/wORD_dd_2sc.rule,0.0000000000000000,0.0000000000000000,473900
all_dict/doubled.dict,../../rules/rcap/wORD_dd_age.rule,0.0000000000000000,0.0000000000000000,757563
all_dict/doubled.dict,../../rules/rcap/wORD_dd_age_sc.rule,0.0000000000000000,0.0000000000000000,4545378
all_dict/doubled.dict,../../rules/rcap/wORD_dd_sc.rule,0.0000000000000000,0.0000000000000000,473900
all_dict/doubled.dict,../../rules/rcap/wORD_ddd.rule,0.0000000000000000,0.0000000000000000,677000
all_dict/doubled.dict,../../rules/rcap/wORD_ddd_sc.rule,0.0000000000000000,0.0000000000000000,4739000
all_dict/doubled.dict,../../rules/rcap/wORD_dddd.rule,0.0000000000000000,0.0000000000000000,6770000
all_dict/doubled.dict,../../rules/rcap/wORD_mon_dd.rule,0.0000000000000000,0.0000000000000000,880100
all_dict/doubled.dict,../../rules/rcap/wORD_mon_dd_sc.rule,0.0000000000000000,0.0000000000000000,5280600
all_dict/doubled.dict,../../rules/rcap/wORD_pd.rule,0.0000000000000000,0.0000000000000000,46036
all_dict/doubled.dict,../../rules/rcap/wORD_sc_dd.rule,0.0000000000000000,0.0000000000000000,406200
all_dict/doubled.dict,../../rules/rcap/wORD_sc_year.rule,0.0000000000000000,0.0000000000000000,324960
all_dict/doubled.dict,../../rules/rcap/wORD_year.rule,0.0000000000000000,0.0000000000000000,88010
all_dict/doubled.dict,../../rules/rcap/wORD_year_mon.rule,0.0000000000000000,0.0000000000000000,649920
all_dict/doubled.dict,../../rules/rcap/wORD_year_sc.rule,0.0000000000000000,0.0000000000000000,2897560
all_dict/doubled.dict,../../rules/rcap/year_sc_wORD.rule,0.0000000000000000,0.0000000000000000,440050
all_dict/doubled.dict,../../rules/rcap/year_wORD.rule,0.0000000000000000,0.0000000000000000,88010
all_dict/doubled.dict,../../rules/rcap/year_wORD_sc.rule,0.0000000000000000,0.0000000000000000,352040
all_dict/kb_change_rus,../../rules/rcap/1-0_sc_wORD.rule,0.0000000000000000,0.0000000000000000,109923088
all_dict/kb_change_rus,../../rules/rcap/1-0_wORD.rule,0.0000000000000000,0.0000000000000000,24982520
all_dict/kb_change_rus,../../rules/rcap/d_sc_wORD.rule,0.0000000000000000,0.0000000000000000,124912600
all_dict/kb_change_rus,../../rules/rcap/d_wORD.rule,0.0000000000000000,0.0000000000000000,24982520
all_dict/kb_change_rus,../../rules/rcap/day_cc_wORD.rule,0.0000000000000000,0.0000000000000000,77445812
all_dict/kb_change_rus,../../rules/rcap/day_dd_wORD.rule,0.0000000000000000,0.0000000000000000,7744581200
all_dict/kb_change_rus,../../rules/rcap/day_mon_dd_wORD.rule,0.0000000000000000,0.0000000000000000,91246156048
all_dict/kb_change_rus,../../rules/rcap/day_wORD.rule,0.0000000000000000,0.0000000000000000,77445812
all_dict/kb_change_rus,../../rules/rcap/day_wORD_dd.rule,0.0000000000000000,0.0000000000000000,7744581200
all_dict/kb_change_rus,../../rules/rcap/day_wORD_sc.rule,0.0000000000000000,0.0000000000000000,387229060
all_dict/kb_change_rus,../../rules/rcap/day_wORD_year.rule,0.0000000000000000,0.0000000000000000,12841015280
all_dict/kb_change_rus,../../rules/rcap/dd_wORD.rule,0.0000000000000000,0.0000000000000000,249825200
all_dict/kb_change_rus,../../rules/rcap/ddd_wORD.rule,0.0000000000000000,0.0000000000000000,2498252000
all_dict/kb_change_rus,../../rules/rcap/dddd_wORD.rule,0.0000000000000000,0.0000000000000000,24982520000
all_dict/kb_change_rus,../../rules/rcap/sc_dd_wORD.rule,0.0000000000000000,0.0000000000000000,1249126000
all_dict/kb_change_rus,../../rules/rcap/sc_dddd_wORD.rule,0.0000000000000000,0.0000000000000000,124912600000
all_dict/kb_change_rus,../../rules/rcap/sc_wORD_d.rule,0.0000000000000000,0.0000000000000000,99930080
all_dict/kb_change_rus,../../rules/rcap/sc_wORD_dd_mon_sc.rule,0.0000000000000000,0.0000000000000000,12990910400
all_dict/kb_change_rus,../../rules/rcap/sc_wORD_dd_sc.rule,0.0000000000000000,0.0000000000000000,999300800
all_dict/kb_change_rus,../../rules/rcap/sc_wORD_mon_day_sc.rule,0.0000000000000000,0.0000000000000000,4157091328
all_dict/kb_change_rus,../../rules/rcap/sc_wORD_year.rule,0.0000000000000000,0.0000000000000000,1299091040
all_dict/kb_change_rus,../../rules/rcap/sc_wORD_year_sc.rule,0.0000000000000000,0.0000000000000000,1299091040
all_dict/kb_change_rus,../../rules/rcap/sc_year_wORD.rule,0.0000000000000000,0.0000000000000000,1623863800
all_dict/kb_change_rus,../../rules/rcap/wORD_2sc_dd.rule,0.0000000000000000,0.0000000000000000,1748776400
all_dict/kb_change_rus,../../rules/rcap/wORD_day_dd_mon.rule,0.0000000000000000,0.0000000000000000,103924784948
all_dict/kb_change_rus,../../rules/rcap/wORD_day_mon.rule,0.0000000000000000,0.0000000000000000,1041771084
all_dict/kb_change_rus,../../rules/rcap/wORD_day_mon_dd.rule,0.0000000000000000,0.0000000000000000,91246156048
all_dict/kb_change_rus,../../rules/rcap/wORD_day_mon_sc.rule,0.0000000000000000,0.0000000000000000,6250626504
all_dict/kb_change_rus,../../rules/rcap/wORD_day_mon_year.rule,0.0000000000000000,0.0000000000000000,46467487200
all_dict/kb_change_rus,../../rules/rcap/wORD_dd.rule,0.0000000000000000,0.0000000000000000,249825200
all_dict/kb_change_rus,../../rules/rcap/wORD_dd_2sc.rule,0.0000000000000000,0.0000000000000000,1748776400
all_dict/kb_change_rus,../../rules/rcap/wORD_dd_age.rule,0.0000000000000000,0.0000000000000000,2795543988
all_dict/kb_change_rus,../../rules/rcap/wORD_dd_age_sc.rule,0.0000000000000000,0.0000000000000000,16773263928
all_dict/kb_change_rus,../../rules/rcap/wORD_dd_sc.rule,0.0000000000000000,0.0000000000000000,1748776400
all_dict/kb_change_rus,../../rules/rcap/wORD_ddd.rule,0.0000000000000000,0.0000000000000000,2498252000
all_dict/kb_change_rus,../../rules/rcap/wORD_ddd_sc.rule,0.0000000000000000,0.0000000000000000,17487764000
all_dict/kb_change_rus,../../rules/rcap/wORD_dddd.rule,0.0000000000000000,0.0000000000000000,24982520000
all_dict/kb_change_rus,../../rules/rcap/wORD_mon_dd.rule,0.0000000000000000,0.0000000000000000,3247727600
all_dict/kb_change_rus,../../rules/rcap/wORD_mon_dd_sc.rule,0.0000000000000000,0.0000000000000000,19486365600
all_dict/kb_change_rus,../../rules/rcap/wORD_pd.rule,0.0000000000000000,0.0000000000000000,169881136
all_dict/kb_change_rus,../../rules/rcap/wORD_sc_dd.rule,0.0000000000000000,0.0000000000000000,1498951200
all_dict/kb_change_rus,../../rules/rcap/wORD_sc_year.rule,0.0000000000000000,0.0000000000000000,1199160960
all_dict/kb_change_rus,../../rules/rcap/wORD_year.rule,0.0000000000000000,0.0000000000000000,324772760
all_dict/kb_change_rus,../../rules/rcap/wORD_year_mon.rule,0.0000000000000000,0.0000000000000000,2398321920
all_dict/kb_change_rus,../../rules/rcap/wORD_year_sc.rule,0.0000000000000000,0.0000000000000000,10692518560
all_dict/kb_change_rus,../../rules/rcap/year_sc_wORD.rule,0.0000000000000000,0.0000000000000000,1623863800
all_dict/kb_change_rus,../../rules/rcap/year_wORD.rule,0.0000000000000000,0.0000000000000000,324772760
all_dict/kb_change_rus,../../rules/rcap/year_wORD_sc.rule,0.0000000000000000,0.0000000000000000,1299091040
all_dict/kb_rus_adj_fem,../../rules/rcap/1-0_sc_wORD.rule,0.0000000000000000,0.0000000000000000,1288540
all_dict/kb_rus_adj_fem,../../rules/rcap/1-0_wORD.rule,0.0000000000000000,0.0000000000000000,292850
all_dict/kb_rus_adj_fem,../../rules/rcap/d_sc_wORD.rule,0.0000000000000000,0.0000000000000000,1464250
all_dict/kb_rus_adj_fem,../../rules/rcap/d_wORD.rule,0.0000000000000000,0.0000000000000000,292850
all_dict/kb_rus_adj_fem,../../rules/rcap/day_cc_wORD.rule,0.0000000000000000,0.0000000000000000,907835
all_dict/kb_rus_adj_fem,../../rules/rcap/day_dd_wORD.rule,0.0000000000000000,0.0000000000000000,90783500
all_dict/kb_rus_adj_fem,../../rules/rcap/day_mon_dd_wORD.rule,0.0000000000000000,0.0000000000000000,1069605340
all_dict/kb_rus_adj_fem,../../rules/rcap/day_wORD.rule,0.0000000000000000,0.0000000000000000,907835
all_dict/kb_rus_adj_fem,../../rules/rcap/day_wORD_dd.rule,0.0000000000000000,0.0000000000000000,90783500
all_dict/kb_rus_adj_fem,../../rules/rcap/day_wORD_sc.rule,0.0000000000000000,0.0000000000000000,4539175
all_dict/kb_rus_adj_fem,../../rules/rcap/day_wORD_year.rule,0.0000000000000000,0.0000000000000000,150524900
all_dict/kb_rus_adj_fem,../../rules/rcap/dd_wORD.rule,0.0000000000000000,0.0000000000000000,2928500
all_dict/kb_rus_adj_fem,../../rules/rcap/ddd_wORD.rule,0.0000000000000000,0.0000000000000000,29285000
all_dict/kb_rus_adj_fem,../../rules/rcap/dddd_wORD.rule,0.0000000000000000,0.0000000000000000,292850000
all_dict/kb_rus_adj_fem,../../rules/rcap/sc_dd_wORD.rule,0.0000000000000000,0.0000000000000000,14642500
all_dict/kb_rus_adj_fem,../../rules/rcap/sc_dddd_wORD.rule,0.0000000000000000,0.0000000000000000,1464250000
all_dict/kb_rus_adj_fem,../../rules/rcap/sc_wORD_d.rule,0.0000000000000000,0.0000000000000000,1171400
all_dict/kb_rus_adj_fem,../../rules/rcap/sc_wORD_dd_mon_sc.rule,0.0000000000000000,0.0000000000000000,152282000
all_dict/kb_rus_adj_fem,../../rules/rcap/sc_wORD_dd_sc.rule,0.0000000000000000,0.0000000000000000,11714000
all_dict/kb_rus_adj_fem,../../rules/rcap/sc_wORD_mon_day_sc.rule,0.0000000000000000,0.0000000000000000,48730240
all_dict/kb_rus_adj_fem,../../rules/rcap/sc_wORD_year.rule,0.0000000000000000,0.0000000000000000,15228200
all_dict/kb_rus_adj_fem,../../rules/rcap/sc_wORD_year_sc.rule,0.0000000000000000,0.0000000000000000,15228200
all_dict/kb_rus_adj_fem,../../rules/rcap/sc_year_wORD.rule,0.0000000000000000,0.0000000000000000,19035250
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_2sc_dd.rule,0.0000000000000000,0.0000000000000000,20499500
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_day_dd_mon.rule,0.0000000000000000,0.0000000000000000,1218226715
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_day_mon.rule,0.0000000000000000,0.0000000000000000,12211845
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_day_mon_dd.rule,0.0000000000000000,0.0000000000000000,1069605340
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_day_mon_sc.rule,0.0000000000000000,0.0000000000000000,73271070
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_day_mon_year.rule,0.0000000000000000,0.0000000000000000,544701000
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_dd.rule,0.0000000000000000,0.0000000000000000,2928500
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_dd_2sc.rule,0.0000000000000000,0.0000000000000000,20499500
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_dd_age.rule,0.0000000000000000,0.0000000000000000,32769915
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_dd_age_sc.rule,0.0000000000000000,0.0000000000000000,196619490
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_dd_sc.rule,0.0000000000000000,0.0000000000000000,20499500
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_ddd.rule,0.0000000000000000,0.0000000000000000,29285000
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_ddd_sc.rule,0.0000000000000000,0.0000000000000000,204995000
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_dddd.rule,0.0000000000000000,0.0000000000000000,292850000
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_mon_dd.rule,0.0000000000000000,0.0000000000000000,38070500
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_mon_dd_sc.rule,0.0000000000000000,0.0000000000000000,228423000
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_pd.rule,0.0000000000000000,0.0000000000000000,1991380
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_sc_dd.rule,0.0000000000000000,0.0000000000000000,17571000
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_sc_year.rule,0.0000000000000000,0.0000000000000000,14056800
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_year.rule,0.0000000000000000,0.0000000000000000,3807050
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_year_mon.rule,0.0000000000000000,0.0000000000000000,28113600
all_dict/kb_rus_adj_fem,../../rules/rcap/wORD_year_sc.rule,0.0000000000000000,0.0000000000000000,125339800
all_dict/kb_rus_adj_fem,../../rules/rcap/year_sc_wORD.rule,0.0000000000000000,0.0000000000000000,19035250
all_dict/kb_rus_adj_fem,../../rules/rcap/year_wORD.rule,0.0000000000000000,0.0000000000000000,3807050
all_dict/kb_rus_adj_fem,../../rules/rcap/year_wORD_sc.rule,0.0000000000000000,0.0000000000000000,15228200
all_dict/kb_rus_adj_it,../../rules/rcap/1-0_sc_wORD.rule,0.0000000000000000,0.0000000000000000,1288364
all_dict/kb_rus_adj_it,../../rules/rcap/1-0_wORD.rule,0.0000000000000000,0.0000000000000000,292810
all_dict/kb_rus_adj_it,../../rules/rcap/d_sc_wORD.rule,0.0000000000000000,0.0000000000000000,1464050
all_dict/kb_rus_adj_it,../../rules/rcap/d_wORD.rule,0.0000000000000000,0.0000000000000000,292810
all_dict/kb_rus_adj_it,../../rules/rcap/day_cc_wORD.rule,0.0000000000000000,0.0000000000000000,907711
all_dict/kb_rus_adj_it,../../rules/rcap/day_dd_wORD.rule,0.0000000000000000,0.0000000000000000,90771100
all_dict/kb_rus_adj_it,../../rules/rcap/day_mon_dd_wORD.rule,0.0000000000000000,0.0000000000000000,1069459244
all_dict/kb_rus_adj_it,../../rules/rcap/day_wORD.rule,0.0000000000000000,0.0000000000000000,907711
all_dict/kb_rus_adj_it,../../rules/rcap/day_wORD_dd.rule,0.0000000000000000,0.0000000000000000,90771100
all_dict/kb_rus_adj_it,../../rules/rcap/day_wORD_sc.rule,0.0000000000000000,0.0000000000000000,4538555
all_dict/kb_rus_adj_it,../../rules/rcap/day_wORD_year.rule,0.0000000000000000,0.0000000000000000,150504340
all_dict/kb_rus_adj_it,../../rules/rcap/dd_wORD.rule,0.0000000000000000,0.0000000000000000,2928100
all_dict/kb_rus_adj_it,../../rules/rcap/ddd_wORD.rule,0.0000000000000000,0.0000000000000000,29281000
all_dict/kb_rus_adj_it,../../rules/rcap/dddd_wORD.rule,0.0000000000000000,0.0000000000000000,292810000
all_dict/kb_rus_adj_it,../../rules/rcap/sc_dd_wORD.rule,0.0000000000000000,0.0000000000000000,14640500
all_dict/kb_rus_adj_it,../../rules/rcap/sc_dddd_wORD.rule,0.0000000000000000,0.0000000000000000,1464050000
all_dict/kb_rus_adj_it,../../rules/rcap/sc_wORD_d.rule,0.0000000000000000,0.0000000000000000,1171240
all_dict/kb_rus_adj_it,../../rules/rcap/sc_wORD_dd_mon_sc.rule,0.0000000000000000,0.0000000000000000,152261200
all_dict/kb_rus_adj_it,../../rules/rcap/sc_wORD_dd_sc.rule,0.0000000000000000,0.0000000000000000,11712400
all_dict/kb_rus_adj_it,../../rules/rcap/sc_wORD_mon_day_sc.rule,0.0000000000000000,0.0000000000000000,48723584
all_dict/kb_rus_adj_it,../../rules/rcap/sc_wORD_year.rule,0.0000000000000000,0.0000000000000000,15226120
all_dict/kb_rus_adj_it,../../rules/rcap/sc_wORD_year_sc.rule,0.0000000000000000,0.0000000000000000,15226120
all_dict/kb_rus_adj_it,../../rules/rcap/sc_year_wORD.rule,0.0000000000000000,0.0000000000000000,19032650
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_2sc_dd.rule,0.0000000000000000,0.0000000000000000,20496700
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_day_dd_mon.rule,0.0000000000000000,0.0000000000000000,1218060319
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_day_mon.rule,0.0000000000000000,0.0000000000000000,12210177
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_day_mon_dd.rule,0.0000000000000000,0.0000000000000000,1069459244
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_day_mon_sc.rule,0.0000000000000000,0.0000000000000000,73261062
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_day_mon_year.rule,0.0000000000000000,0.0000000000000000,544626600
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_dd.rule,0.0000000000000000,0.0000000000000000,2928100
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_dd_2sc.rule,0.0000000000000000,0.0000000000000000,20496700
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_dd_age.rule,0.0000000000000000,0.0000000000000000,32765439
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_dd_age_sc.rule,0.0000000000000000,0.0000000000000000,196592634
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_dd_sc.rule,0.0000000000000000,0.0000000000000000,20496700
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_ddd.rule,0.0000000000000000,0.0000000000000000,29281000
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_ddd_sc.rule,0.0000000000000000,0.0000000000000000,204967000
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_dddd.rule,0.0000000000000000,0.0000000000000000,292810000
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_mon_dd.rule,0.0000000000000000,0.0000000000000000,38065300
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_mon_dd_sc.rule,0.0000000000000000,0.0000000000000000,228391800
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_pd.rule,0.0000000000000000,0.0000000000000000,1991108
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_sc_dd.rule,0.0000000000000000,0.0000000000000000,17568600
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_sc_year.rule,0.0000000000000000,0.0000000000000000,14054880
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_year.rule,0.0000000000000000,0.0000000000000000,3806530
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_year_mon.rule,0.0000000000000000,0.0000000000000000,28109760
all_dict/kb_rus_adj_it,../../rules/rcap/wORD_year_sc.rule,0.0000000000000000,0.0000000000000000,125322680
all_dict/kb_rus_adj_it,../../rules/rcap/year_sc_wORD.rule,0.0000000000000000,0.0000000000000000,19032650
all_dict/kb_rus_adj_it,../../rules/rcap/year_wORD.rule,0.0000000000000000,0.0000000000000000,3806530
all_dict/kb_rus_adj_it,../../rules/rcap/year_wORD_sc.rule,0.0000000000000000,0.0000000000000000,15226120
all_dict/kb_rus_adj_male,../../rules/rcap/1-0_sc_wORD.rule,0.0000000000000000,0.0000000000000000,1293512
all_dict/kb_rus_adj_male,../../rules/rcap/1-0_wORD.rule,0.0000000000000000,0.0000000000000000,293980
